"idx","AID","address","lat","lon"
1249,"A723702","4410 Avenue F in Austin (TX)",30.308048,-97.727937
1250,"A723733","2004 Rosewood in Austin (TX)",30.270217,-97.717789
1251,"A723735","Austin (TX)",-1.0,-1.0
1252,"A723816","1701 Briarcliff in Austin (TX)",30.313575,-97.69205
1253,"A723837","Austin (TX)",-1.0,-1.0
1254,"A723955","Austin (TX)",-1.0,-1.0
1255,"A724000","519 Lightsey Rd in Austin (TX)",30.232019,-97.765583
1256,"A724063","11923 Highway 290 East in Manor (TX)",30.347635,-97.54417
1257,"A724066","Pflugerville (TX)",-1.0,-1.0
1258,"A724169","8033 Gessner Drive in Austin (TX)",30.34449,-97.701494
1259,"A724361","7406 Onion Creek Drive in Austin (TX)",30.171715,-97.743603
1260,"A724479","2823 East Martin Luther King in Austin (TX)",-1.0,-1.0
1261,"A724499","Austin (TX)",-1.0,-1.0
1262,"A724529","2953 Bridekirk Drive in Round Rock (TX)",30.481724,-97.636606
1263,"A724558","6575 Decker Lane in Austin (TX)",30.290052,-97.628192
1264,"A724558","6600 Ed Bluestein in Austin (TX)",30.305514,-97.661542
1265,"A724560","1601 East Slaughter in Austin (TX)",30.152431,-97.768975
1266,"A724615","4902 Stassney Lane in Austin (TX)",30.194239,-97.741339
1267,"A724615","Travis (TX)",-1.0,-1.0
1268,"A724647","900 Chicon Street in Austin (TX)",30.264672,-97.722348
1269,"A724735","6816 Boyce Ln in Travis (TX)",30.358961,-97.604088
1270,"A724829","Travis (TX)",-1.0,-1.0
1271,"A724912","Austin (TX)",-1.0,-1.0
1272,"A725012","Austin (TX)",-1.0,-1.0
1273,"A725071","8884 Honeysuckle in Austin (TX)",30.377469,-97.743891
1274,"A725142","Austin (TX)",-1.0,-1.0
1275,"A725166","Ventura And Santa Monica in Austin (TX)",-1.0,-1.0
1276,"A725197","10613 1625 Rd in Travis (TX)",30.394332,-98.055447
1277,"A725441","Austin (TX)",-1.0,-1.0
1278,"A725472","Austin (TX)",-1.0,-1.0
1279,"A725504","Riverside Drive in Austin (TX)",-1.0,-1.0
1280,"A725551","Outside Jurisdiction",-1.0,-1.0
1281,"A725645","Austin (TX)",-1.0,-1.0
1282,"A725726","5701 Johnny Morris Road in Austin (TX)",30.292222,-97.651915
1283,"A725726","6200 Loyola Ln in Austin (TX)",30.302471,-97.650855
1284,"A725726","5701 Johnny Morris Road in Austin (TX)",30.292222,-97.651915
1285,"A725846","2206 Quicksilver Blvd in Austin (TX)",30.177203,-97.767141
1286,"A725846","2100 Blue Meadow Dr in Austin (TX)",30.182376,-97.765284
1287,"A726020","Boothill And Festusal in Travis (TX)",-1.0,-1.0
1288,"A726022","Austin (TX)",-1.0,-1.0
1289,"A726196","Austin (TX)",-1.0,-1.0
1290,"A726307","9308 Pioneer Forest Drive in Austin (TX)",30.159306,-97.781188
1291,"A726376","Austin (TX)",-1.0,-1.0
1292,"A726612","Evening Shadows Drive And Carson Creek Boulevard in Travis (TX)",-1.0,-1.0
1293,"A726659","Guadalupe Street And West 20Th Street in Austin (TX)",-1.0,-1.0
1294,"A726659","Twilight Trail in Travis (TX)",-1.0,-1.0
1295,"A726697","321 W Ben White in Austin (TX)",30.223595,-97.767164
1296,"A726708","Hammermill Run in Austin (TX)",-1.0,-1.0
1297,"A726851","Manor (TX)",-1.0,-1.0
1298,"A726991","Austin (TX)",-1.0,-1.0
1299,"A727184","1701 E William Cannon in Austin (TX)",-1.0,-1.0
1300,"A727272","2601 Alcott Lane in Austin (TX)",30.173949,-97.834242
1301,"A727472","9900 S Ih 35 in Austin (TX)",-1.0,-1.0
1302,"A727504","290 Flyover To Nb 183 in Austin (TX)",-1.0,-1.0
1303,"A727525","Austin (TX)",-1.0,-1.0
1304,"A727711","Austin (TX)",-1.0,-1.0
1305,"A727711","Austin (TX)",-1.0,-1.0
1306,"A727822","Bull Creek in Austin (TX)",-1.0,-1.0
1307,"A728040","Austin (TX)",-1.0,-1.0
1308,"A728102","7400 Blue Goose Road in Austin (TX)",30.341677,-97.610136
1309,"A728220","14022 N 183 in Austin (TX)",-1.0,-1.0
1310,"A728230","5720 Manchaca Rd in Austin (TX)",30.214712,-97.799724
1311,"A728544","Outside Jurisdiction",-1.0,-1.0
1312,"A728659","Austin (TX)",-1.0,-1.0
1313,"A728666","Outside Jurisdiction",-1.0,-1.0
1314,"A728833","124 W Anderson Ln in Austin (TX)",30.344704,-97.705244
1315,"A729015","5500 Ross Road in Travis (TX)",30.173748,-97.623737
1316,"A729025","Silvermine Dr & Scenic Brook Dr in Austin (TX)",-1.0,-1.0
1317,"A729111","7500 Bluff Springs Road in Austin (TX)",30.177055,-97.770129
1318,"A729263","Amherst Drive And Duval Road in Austin (TX)",-1.0,-1.0
1319,"A729327","Austin (TX)",-1.0,-1.0
1320,"A729352","12800 Dionysus Drive in Austin (TX)",30.400455,-97.651844
1321,"A729352","Austin (TX)",-1.0,-1.0
1322,"A729499","Dove Springs And Waggon Crossing in Austin (TX)",-1.0,-1.0
1323,"A729499","Austin (TX)",-1.0,-1.0
1324,"A729576","Gloucester Lane in Austin (TX)",-1.0,-1.0
1325,"A729576","Manor Road in Austin (TX)",-1.0,-1.0
1326,"A729641","6505 Santos St in Austin (TX)",30.227643,-97.699281
1327,"A729651","Austin (TX)",-1.0,-1.0
1328,"A729804","West Gate And William Cannon in Austin (TX)",-1.0,-1.0
1329,"A729807","1710 East Oltorf in Austin (TX)",30.233438,-97.738445
1330,"A730050","Austin (TX)",-1.0,-1.0
1331,"A730247","Austin (TX)",-1.0,-1.0
1332,"A730251","East William Cannon And Buff Springs in Austin (TX)",-1.0,-1.0
1333,"A730305","2015 Cedar Bend in Austin (TX)",30.40965,-97.699658
1334,"A730530","Manchaca And Davis in Austin (TX)",-1.0,-1.0
1335,"A730679","16805 High Noon in Austin (TX)",-1.0,-1.0
1336,"A730679","Austin (TX)",-1.0,-1.0
1337,"A730820","Austin (TX)",-1.0,-1.0
1338,"A730858","Outside Jurisdiction",-1.0,-1.0
1339,"A730879","Austin (TX)",-1.0,-1.0
1340,"A730912","4107 Nixon Ln in Austin (TX)",30.271246,-97.65049
1341,"A730980","8000 Creekmere Lane in Austin (TX)",30.181173,-97.789427
1342,"A731077","Airport And Manor in Austin (TX)",-1.0,-1.0
1343,"A731082","12209 Tavira Dr in Travis (TX)",30.178287,-97.62662
1344,"A731100","Austin (TX)",-1.0,-1.0
1345,"A731254","Mopac And Davis Lane in Austin (TX)",-1.0,-1.0
1346,"A731254","South Mopac in Austin (TX)",-1.0,-1.0
1347,"A731278","2235 Palmera Cove in Austin (TX)",30.199376,-97.75155
1348,"A731376","Austin (TX)",-1.0,-1.0
1349,"A731684","102 E Rundberg Lane in Austin (TX)",30.363458,-97.691574
1350,"A731794","204 Lemon Light Lane in Pflugerville (TX)",-1.0,-1.0
1351,"A731802","10714 Fm 1625 in Austin (TX)",29.622955,-96.145
1352,"A731839","1601 Canterbury in Austin (TX)",30.256445,-97.729424
1353,"A731867","Austin (TX)",-1.0,-1.0
1354,"A731881","Pflugerville (TX)",-1.0,-1.0
1355,"A731946","2300 East Ben White in Austin (TX)",30.216419,-97.73822
1356,"A731987","South Highway 183 And Burleson Road in Austin (TX)",-1.0,-1.0
1357,"A732004","Austin (TX)",-1.0,-1.0
1358,"A732172","Austin (TX)",-1.0,-1.0
1359,"A732172","7300 Dan Pass in Austin (TX)",30.178491,-97.767022
1360,"A732175","Austin (TX)",-1.0,-1.0
1361,"A732412","969 And Decker Lane in Austin (TX)",-1.0,-1.0
1362,"A732425","Austin (TX)",-1.0,-1.0
1363,"A732435","St Edwards Dr in Austin (TX)",-1.0,-1.0
1364,"A732650","Austin (TX)",-1.0,-1.0
1365,"A732650","Outside Jurisdiction",-1.0,-1.0
1366,"A732703","183 And Mckinney Falls in Austin (TX)",-1.0,-1.0
1367,"A732792","Austin (TX)",-1.0,-1.0
1368,"A732906","7104 Berkman Drive in Austin (TX)",30.324036,-97.691535
1369,"A732906","Austin (TX)",-1.0,-1.0
1370,"A732906","Austin (TX)",-1.0,-1.0
1371,"A732959","Austin (TX)",-1.0,-1.0
1372,"A732998","Austin (TX)",-1.0,-1.0
1373,"A733014","Sh 45 And 130 Tollroad in Mustang Ridge (TX)",-1.0,-1.0
1374,"A733094","Austin (TX)",-1.0,-1.0
1375,"A733180","Austin (TX)",-1.0,-1.0
1376,"A733193","1600 Windsor Rd in Austin (TX)",30.282271,-97.754781
1377,"A733226","Austin (TX)",-1.0,-1.0
1378,"A733234","Austin (TX)",-1.0,-1.0
1379,"A733252","03 Montopolis Drive in Austin (TX)",30.222531,-97.705005
1380,"A733252","6711 Idea Rd in Austin (TX)",30.224159,-97.697465
1381,"A733271","17300 Carlson Lane in Travis (TX)",30.382293,-97.415902
1382,"A733366","Austin (TX)",-1.0,-1.0
1383,"A733498","4600 Mueller in Austin (TX)",30.299232,-97.707205
1384,"A733534","Austin (TX)",-1.0,-1.0
1385,"A733932","Austin (TX)",-1.0,-1.0
1386,"A733937","Chapparral Crossing in Travis (TX)",-1.0,-1.0
1387,"A733964","3700 Southridge Drive in Austin (TX)",30.232575,-97.777692
1388,"A733964","9700 Rodriguez Road in Austin (TX)",-1.0,-1.0
1389,"A733964","Austin (TX)",-1.0,-1.0
1390,"A734082","1601 Montopolis Drive in Austin (TX)",30.227718,-97.701167
1391,"A734082","Austin (TX)",-1.0,-1.0
1392,"A734132","Outside Jurisdiction",-1.0,-1.0
1393,"A734145","3411 Tilmon Ln in Austin (TX)",30.22966,-97.587581
1394,"A734273","13124 Dearborn Drq in Austin (TX)",-1.0,-1.0
1395,"A734273","13701 Sea Biscuit Drive in Travis (TX)",30.17151,-97.610314
1396,"A734396","2323 San Antonio Road in Austin (TX)",-1.0,-1.0
1397,"A734428","South 1St And Ramble Lane in Austin (TX)",-1.0,-1.0
1398,"A734449","Webberville Road And Rosewood in Austin (TX)",-1.0,-1.0
1399,"A734482","7201 Levander Loop in Austin (TX)",30.25148,-97.690812
1400,"A734482","7201 Levander Loop in Austin (TX)",30.25148,-97.690812
1401,"A734612","Austin (TX)",-1.0,-1.0
1402,"A734612","9717 North Lamar Boulevard in Austin (TX)",30.36583,-97.694533
1403,"A734684","Ridgepoint Dr And Anderson Lane Near Hwy 183 in Austin (TX)",-1.0,-1.0
1404,"A734935","Austin (TX)",-1.0,-1.0
1405,"A735040","3610 Alexandria Drive in Austin (TX)",30.202049,-97.840674
1406,"A735070","Austin (TX)",-1.0,-1.0
1407,"A735133","2800 Lyons Road in Austin (TX)",30.263973,-97.7074
1408,"A735133","Bolm Rd & Shady Ln in Austin (TX)",-1.0,-1.0
1409,"A735180","12206 Waxwing Circle in Austin (TX)",30.451402,-97.797393
1410,"A735313","11901 Green Grove Drive in Austin (TX)",-1.0,-1.0
1411,"A735382","12032 Von Quintus in Austin (TX)",-1.0,-1.0
1412,"A735407","Austin (TX)",-1.0,-1.0
1413,"A735450","Alamo Street And East 13Th Street in Austin (TX)",-1.0,-1.0
1414,"A735643","2929 East 13Th Street in Austin (TX)",30.276854,-97.706014
1415,"A735710","Austin (TX)",-1.0,-1.0
1416,"A735727","5105 Stone Gate Drive in Austin (TX)",30.284342,-97.677097
1417,"A735961","Austin (TX)",-1.0,-1.0
1418,"A735973","Austin (TX)",-1.0,-1.0
1419,"A736134","Austin (TX)",-1.0,-1.0
1420,"A736335","12220 Dwight Eisenhower Street in Travis (TX)",30.354442,-97.526272
1421,"A736469","Austin (TX)",-1.0,-1.0
1422,"A736511","Doyle Overton Road And Eiler Road in Travis (TX)",-1.0,-1.0
1423,"A736581","2500 Chaparral Trl in Austin (TX)",30.196247,-97.748682
1424,"A736584","Timberwood Dr in Austin (TX)",-1.0,-1.0
1425,"A736605","Travis (TX)",-1.0,-1.0
1426,"A736805","Austin (TX)",-1.0,-1.0
1427,"A736806","Austin (TX)",-1.0,-1.0
1428,"A736916","Austin (TX)",-1.0,-1.0
1429,"A736916","Southwick Drive in Austin (TX)",-1.0,-1.0
1430,"A737219","Blackson Ave in Austin (TX)",-1.0,-1.0
1431,"A737292","2706 Gonzales St in Austin (TX)",30.260748,-97.710435
1432,"A737374","Austin (TX)",-1.0,-1.0
1433,"A737374","2300 Canterbury in Austin (TX)",30.253649,-97.719949
1434,"A737374","Austin (TX)",-1.0,-1.0
1435,"A737378","4509 Manzandillo Drive in Austin (TX)",-1.0,-1.0
1436,"A737415","Cabana in Austin (TX)",-1.0,-1.0
1437,"A737495","10448 Fm 812 in Travis (TX)",30.148122,-97.672058
1438,"A737571","Austin (TX)",-1.0,-1.0
1439,"A737593","Rosewood Avenue And Chicon Street in Austin (TX)",-1.0,-1.0
1440,"A737618","Dessau And Applegate in Austin (TX)",-1.0,-1.0
1441,"A737640","1000 Ih35 in Austin (TX)",-1.0,-1.0
1442,"A737685","Austin (TX)",-1.0,-1.0
1443,"A737685","Outside Jurisdiction",-1.0,-1.0
1444,"A737685","Austin (TX)",-1.0,-1.0
1445,"A737685","15000 Maha Road in Austin (TX)",-1.0,-1.0
1446,"A737685","8833 Taline Cir in Austin (TX)",30.171614,-97.791537
1447,"A737704","Austin (TX)",-1.0,-1.0
1448,"A737732","Austin (TX)",-1.0,-1.0
1449,"A737814","1114 Nile Street in Austin (TX)",30.269517,-97.713381
1450,"A737814","808 Nile St in Austin (TX)",30.265658,-97.711053
1451,"A737814","Congress Avenue And East 10Th Street in Austin (TX)",-1.0,-1.0
1452,"A737886","Austin (TX)",-1.0,-1.0
1453,"A737910","1201 West 38Th Street in Austin (TX)",30.305632,-97.745593
1454,"A737987","Travis (TX)",-1.0,-1.0
1455,"A738083","Austin (TX)",-1.0,-1.0
1456,"A738159","Manor (TX)",-1.0,-1.0
1457,"A738218","5209 South Pleasant Valley Road in Austin (TX)",30.195445,-97.744376
1458,"A738352","Austin (TX)",-1.0,-1.0
1459,"A738352","Austin (TX)",-1.0,-1.0
1460,"A738385","2411 Lakehurst Drive in Austin (TX)",30.183934,-97.756246
1461,"A738412","6801 Thatch Ln And Onion Creek in Austin (TX)",-1.0,-1.0
1462,"A738415","Farm To Market Road 973 And Tesla Road in Austin (TX)",-1.0,-1.0
1463,"A738415","2601 Cardinal Lp in Austin (TX)",30.213387,-97.657045
1464,"A738415","705 Ramos St in Austin (TX)",30.259681,-97.707253
1465,"A738491","Austin (TX)",-1.0,-1.0
1466,"A738504","Austin (TX)",-1.0,-1.0
1467,"A738561","Capriola Drive And Chppeway Lane in Austin (TX)",-1.0,-1.0
1468,"A738561","6600 Capriola Dr in Austin (TX)",30.203386,-97.798107
1469,"A738565","8600 E 290 Hwy in Travis (TX)",-1.0,-1.0
1470,"A738621","2203 Blue Meadow Dr in Austin (TX)",30.18142,-97.764284
1471,"A738657","Windmill Ranch in Travis (TX)",-1.0,-1.0
1472,"A738657","Travis (TX)",-1.0,-1.0
1473,"A738697","Austin (TX)",-1.0,-1.0
1474,"A738734","Austin (TX)",-1.0,-1.0
1475,"A738734","Austin (TX)",-1.0,-1.0
1476,"A738849","3351 Killingsworth Lane in Austin (TX)",-1.0,-1.0
1477,"A738930","1308 Thornberry in Travis (TX)",30.2233,-97.664541
1478,"A738979","Austin (TX)",-1.0,-1.0
1479,"A738992","Austin (TX)",-1.0,-1.0
1480,"A738999","Outside Jurisdiction",-1.0,-1.0
1481,"A739056","9310 Kempler Drive in Austin (TX)",30.179104,-97.822222
1482,"A739113","2008 Enfield Road in Austin (TX)",30.285451,-97.762981
1483,"A739213","Manor (TX)",-1.0,-1.0
1484,"A739248","1700 Teri Rd in Austin (TX)",30.205244,-97.755658
1485,"A739254","Austin (TX)",-1.0,-1.0
1486,"A739297","Austin (TX)",-1.0,-1.0
1487,"A739384","8013 Baxter Springs Road in Austin (TX)",30.190251,-97.810261
1488,"A739422","Austin (TX)",-1.0,-1.0
1489,"A739560","Riverside And 71 in Austin (TX)",-1.0,-1.0
1490,"A739583","Stassney And Kumquat in Austin (TX)",-1.0,-1.0
1491,"A739614","3008 E 2Nd in Austin (TX)",-1.0,-1.0
1492,"A739673","Austin (TX)",-1.0,-1.0
1493,"A739874","Austin (TX)",-1.0,-1.0
1494,"A740038","6111 Glen Meadow Dr in Austin (TX)",30.20019,-97.778636
1495,"A740079","Parmer And Mopac in Austin (TX)",-1.0,-1.0
1496,"A740094","Austin (TX)",-1.0,-1.0
1497,"A740163","Mlk & Airport in Austin (TX)",-1.0,-1.0
1498,"A740196","Bryn Mawr And Loyola in Austin (TX)",-1.0,-1.0
1499,"A740251","Travis (TX)",-1.0,-1.0
1500,"A740282","Austin (TX)",-1.0,-1.0
1501,"A740319","Austin (TX)",-1.0,-1.0
1502,"A740341","Austin (TX)",-1.0,-1.0
1503,"A740353","4527 Creek Bend Drive in Austin (TX)",30.185585,-97.751911
1504,"A740504","14344 Hunters Bend Road in Travis (TX)",30.246721,-97.582614
1505,"A740583","18000 Canopy Lane in Manor (TX)",30.35551,-97.53182
1506,"A740588","528 Blackberry Drive in Austin (TX)",30.18798,-97.78945
1507,"A740631","Vargas Road And Lawrence Street in Austin (TX)",-1.0,-1.0
1508,"A740631","Austin (TX)",-1.0,-1.0
1509,"A740699","Travis (TX)",-1.0,-1.0
1510,"A740763","Austin (TX)",-1.0,-1.0
1511,"A740880","801 Sirocco Dr in Austin (TX)",30.203424,-97.788231
1512,"A740880","Eberhart Lane And South 1St Street in Austin (TX)",-1.0,-1.0
1513,"A740886","15205 Spruce Frost Cove in Travis (TX)",30.147648,-97.596675
1514,"A740886","Shore District And Town Creek Drive in Austin (TX)",-1.0,-1.0
1515,"A740928","Austin (TX)",-1.0,-1.0
1516,"A740971","Riverside And S Pleasant Valley in Austin (TX)",-1.0,-1.0
1517,"A741062","Outside Jurisdiction",-1.0,-1.0
1518,"A741165","Pflugerville (TX)",-1.0,-1.0
1519,"A741260","10801 Manchaca Road in Austin (TX)",30.162587,-97.828772
1520,"A741298","23105 Big Sandy Drive in Travis (TX)",30.570768,-97.956561
1521,"A741346","Austin (TX)",-1.0,-1.0
1522,"A741351","1502 Quail Cover Circle in Austin (TX)",30.373883,-97.705835
1523,"A741351","Cripple Creek in Austin (TX)",-1.0,-1.0
1524,"A741359","East 12Th Street And Webberbille Road in Austin (TX)",-1.0,-1.0
1525,"A741359","Fort Branch Boulevard And Webberville Road in Austin (TX)",-1.0,-1.0
1526,"A741359","Fort Branch And Webberrville in Austin (TX)",-1.0,-1.0
1527,"A741359","Springdale And Oak Springs in Austin (TX)",-1.0,-1.0
1528,"A741384","4505 Glade Line Dr in Austin (TX)",30.179254,-97.756435
1529,"A741516","Austin (TX)",-1.0,-1.0
1530,"A741541","2803 Parker Lane D in Austin (TX)",30.226947,-97.74036
1531,"A741623","6801 Northeast Drive in Austin (TX)",30.31757,-97.680042
1532,"A741623","6801 Williamette Dr in Austin (TX)",-1.0,-1.0
1533,"A741623","7902 Phoenix Pass in Austin (TX)",30.229026,-97.895581
1534,"A741623","8604 Granada Hills in Austin (TX)",-1.0,-1.0
1535,"A741623","7900 1826 in Austin (TX)",30.226093,-97.892638
1536,"A741659","Austin (TX)",-1.0,-1.0
1537,"A741692","2406 Mission Hill Drive in Austin (TX)",30.216804,-97.735862
1538,"A741693","Maple Ave And 13Th St in Austin (TX)",-1.0,-1.0
1539,"A741782","Limerick And Brandywine in Austin (TX)",-1.0,-1.0
1540,"A741801","3801 Berkman Dr in Austin (TX)",30.290965,-97.698223
1541,"A741853","Austin (TX)",-1.0,-1.0
1542,"A741856","South Pleasant Valley Road  And Teri Road in Austin (TX)",-1.0,-1.0
1543,"A741856","4901 Bayside Dr in Austin (TX)",30.199261,-97.741407
1544,"A741856","Pleasant Valley And Teri Rd in Austin (TX)",-1.0,-1.0
1545,"A741899","South Congress Avenue And Woodward Street in Austin (TX)",-1.0,-1.0
1546,"A741900","7808 Linden in Austin (TX)",30.267788,-97.703745
1547,"A741912","Austin (TX)",-1.0,-1.0
1548,"A741914","1026 Clayton Lane in Austin (TX)",30.319911,-97.704304
1549,"A741946","Austin (TX)",-1.0,-1.0
1550,"A742129","2100 Wickersham Lane in Austin (TX)",30.231572,-97.721123
1551,"A742138","5902  Vasey Boulevard in Travis (TX)",30.257889,-97.578858
1552,"A742177","3501 Speedway in Austin (TX)",30.29947,-97.734023
1553,"A742203","1600 Peyton Gin in Austin (TX)",-1.0,-1.0
1554,"A742220","Austin (TX)",-1.0,-1.0
1555,"A742220","Manor (TX)",-1.0,-1.0
1556,"A742224","Austin (TX)",-1.0,-1.0
1557,"A742281","6517 River Road in Travis (TX)",30.306649,-97.772649
1558,"A742329","Austin (TX)",-1.0,-1.0
1559,"A742397","Austin (TX)",-1.0,-1.0
1560,"A742421","Austin (TX)",-1.0,-1.0
1561,"A742421","Austin (TX)",-1.0,-1.0
1562,"A742520","Blessing Ave And Wilks Ave in Austin (TX)",-1.0,-1.0
1563,"A742520","1101 Wheatley Avenue in Austin (TX)",30.33266,-97.69379
1564,"A742648","Outside Jurisdiction",-1.0,-1.0
1565,"A742657","12345 Lamplight Village in Austin (TX)",30.42113,-97.693667
1566,"A742764","Southbound Interstate 35 And Parmer in Austin (TX)",-1.0,-1.0
1567,"A742804","12809 Thomas Jefferson Street in Travis (TX)",30.354414,-97.520774
1568,"A742869","1601 East Slaughter in Austin (TX)",30.152431,-97.768975
1569,"A742897","1800 E Oltorf in Austin (TX)",30.232565,-97.721156
1570,"A742897","1901 Shady Brook Lane in Austin (TX)",30.304596,-97.694281
1571,"A742897","East 6Th Street And North Interstate 35 in Austin (TX)",-1.0,-1.0
1572,"A742997","6029 Blue Bluff Road in Austin (TX)",30.277483,-97.611596
1573,"A742997","Custis Lane in Austin (TX)",-1.0,-1.0
1574,"A743043","5207 Pine Pl in Austin (TX)",30.198379,-97.748522
1575,"A743108","4315 Jinx in Austin (TX)",30.224754,-97.778001
1576,"A743115","6704 Tampa Cove in Austin (TX)",30.312682,-97.670177
1577,"A743115","2003 Riverview in Austin (TX)",30.251024,-97.725913
1578,"A743115","6409 Springdale Rd in Austin (TX)",30.307142,-97.669395
1579,"A743117","8625 Fireside Dr in Austin (TX)",30.367607,-97.722482
1580,"A743117","183 And Jamestown Road in Austin (TX)",-1.0,-1.0
1581,"A743141","Abraham Lincoln Street in Manor (TX)",-1.0,-1.0
1582,"A743149","1015 Lott Ave in Austin (TX)",30.268515,-97.682938
1583,"A743193","900 Thompson Street in Austin (TX)",30.270156,-97.708457
1584,"A743234","Outside Jurisdiction",-1.0,-1.0
1585,"A743275","Austin (TX)",-1.0,-1.0
1586,"A743371","2112 E William Cannon in Austin (TX)",-1.0,-1.0
1587,"A743439","Kemp Street And Clovis Street in Austin (TX)",-1.0,-1.0
1588,"A743529","Austin (TX)",-1.0,-1.0
1589,"A743802","Gregg Manor Road in Manor (TX)",-1.0,-1.0
1590,"A743805","Austin (TX)",-1.0,-1.0
1591,"A743855","812 Springdale Road in Austin (TX)",30.258933,-97.699975
1592,"A743869","Austin (TX)",-1.0,-1.0
1593,"A743886","Parker Lane And Royal Hill in Austin (TX)",-1.0,-1.0
1594,"A743913","2604 Manor Road Unit 124 in Austin (TX)",-1.0,-1.0
1595,"A743955","10017 Fm 1625 in Travis (TX)",30.116952,-97.714894
1596,"A743999","5200 Bolm Rd in Austin (TX)",30.259816,-97.691205
1597,"A743999","5200 Bolm Rd in Austin (TX)",30.259816,-97.691205
1598,"A744193","Burnet Road And Ohlen in Austin (TX)",-1.0,-1.0
1599,"A744193","Austin (TX)",-1.0,-1.0
1600,"A744281","Outside Jurisdiction",-1.0,-1.0
1601,"A744321","1020 Grove Boulevard in Austin (TX)",30.236834,-97.708358
1602,"A744322","1020 Grove Boulevard in Austin (TX)",30.236834,-97.708358
1603,"A744326","Austin (TX)",-1.0,-1.0
1604,"A744326","1030 Norwood Park in Austin (TX)",30.338778,-97.690484
1605,"A744333","6810 La Concha Pass in Austin (TX)",30.229321,-97.876283
1606,"A744336","Austin (TX)",-1.0,-1.0
1607,"A744377","Austin (TX)",-1.0,-1.0
